oa_work_id,counts_by_year_json
https://openalex.org/W2169501191,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 5}, {""year"": 2021, ""cited_by_count"": 10}, {""year"": 2020, ""cited_by_count"": 9}, {""year"": 2019, ""cited_by_count"": 8}, {""year"": 2018, ""cited_by_count"": 14}, {""year"": 2017, ""cited_by_count"": 11}, {""year"": 2016, ""cited_by_count"": 22}, {""year"": 2015, ""cited_by_count"": 26}, {""year"": 2014, ""cited_by_count"": 18}, {""year"": 2013, ""cited_by_count"": 9}]"
https://openalex.org/W2249156281,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 2}, {""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 2}, {""year"": 2018, ""cited_by_count"": 3}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2013, ""cited_by_count"": 1}]"
https://openalex.org/W2151929243,[]
https://openalex.org/W2110583618,[]
https://openalex.org/W2160589914,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 15}, {""year"": 2022, ""cited_by_count"": 10}, {""year"": 2021, ""cited_by_count"": 23}, {""year"": 2020, ""cited_by_count"": 21}, {""year"": 2019, ""cited_by_count"": 17}, {""year"": 2018, ""cited_by_count"": 9}, {""year"": 2017, ""cited_by_count"": 9}, {""year"": 2016, ""cited_by_count"": 10}, {""year"": 2015, ""cited_by_count"": 2}, {""year"": 2014, ""cited_by_count"": 8}, {""year"": 2013, ""cited_by_count"": 8}, {""year"": 2012, ""cited_by_count"": 2}]"
https://openalex.org/W2171630125,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 4}, {""year"": 2018, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 5}, {""year"": 2015, ""cited_by_count"": 3}, {""year"": 2014, ""cited_by_count"": 2}, {""year"": 2013, ""cited_by_count"": 1}]"
https://openalex.org/W2144398596,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 4}, {""year"": 2019, ""cited_by_count"": 5}, {""year"": 2018, ""cited_by_count"": 6}, {""year"": 2017, ""cited_by_count"": 2}, {""year"": 2016, ""cited_by_count"": 5}, {""year"": 2015, ""cited_by_count"": 8}, {""year"": 2014, ""cited_by_count"": 3}, {""year"": 2013, ""cited_by_count"": 5}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W2162949026,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 2}, {""year"": 2018, ""cited_by_count"": 2}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 3}]"
https://openalex.org/W2155019830,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 1}, {""year"": 2018, ""cited_by_count"": 2}, {""year"": 2017, ""cited_by_count"": 2}, {""year"": 2016, ""cited_by_count"": 1}, {""year"": 2015, ""cited_by_count"": 4}, {""year"": 2014, ""cited_by_count"": 2}, {""year"": 2013, ""cited_by_count"": 1}]"
https://openalex.org/W2113517401,"[{""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 1}, {""year"": 2018, ""cited_by_count"": 4}, {""year"": 2017, ""cited_by_count"": 5}, {""year"": 2016, ""cited_by_count"": 3}, {""year"": 2015, ""cited_by_count"": 2}, {""year"": 2014, ""cited_by_count"": 4}, {""year"": 2013, ""cited_by_count"": 5}]"
https://openalex.org/W2119122547,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 21}, {""year"": 2020, ""cited_by_count"": 7}, {""year"": 2019, ""cited_by_count"": 13}, {""year"": 2018, ""cited_by_count"": 7}, {""year"": 2017, ""cited_by_count"": 13}, {""year"": 2016, ""cited_by_count"": 29}, {""year"": 2015, ""cited_by_count"": 8}, {""year"": 2014, ""cited_by_count"": 16}, {""year"": 2013, ""cited_by_count"": 7}]"
https://openalex.org/W2157440733,"[{""year"": 2019, ""cited_by_count"": 3}, {""year"": 2018, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2015, ""cited_by_count"": 2}, {""year"": 2013, ""cited_by_count"": 1}]"
https://openalex.org/W2098649057,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 10}, {""year"": 2020, ""cited_by_count"": 20}, {""year"": 2019, ""cited_by_count"": 13}, {""year"": 2018, ""cited_by_count"": 20}, {""year"": 2017, ""cited_by_count"": 20}, {""year"": 2016, ""cited_by_count"": 22}, {""year"": 2015, ""cited_by_count"": 27}, {""year"": 2014, ""cited_by_count"": 18}, {""year"": 2013, ""cited_by_count"": 9}]"
https://openalex.org/W2136440798,"[{""year"": 2024, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 11}, {""year"": 2020, ""cited_by_count"": 10}, {""year"": 2019, ""cited_by_count"": 10}, {""year"": 2018, ""cited_by_count"": 10}, {""year"": 2017, ""cited_by_count"": 8}, {""year"": 2016, ""cited_by_count"": 14}, {""year"": 2015, ""cited_by_count"": 11}, {""year"": 2014, ""cited_by_count"": 6}, {""year"": 2013, ""cited_by_count"": 5}]"
https://openalex.org/W2150287743,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 12}, {""year"": 2019, ""cited_by_count"": 4}, {""year"": 2018, ""cited_by_count"": 6}, {""year"": 2017, ""cited_by_count"": 8}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 3}, {""year"": 2014, ""cited_by_count"": 1}]"
https://openalex.org/W2139607251,"[{""year"": 2017, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 1}]"
https://openalex.org/W2130982667,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2018, ""cited_by_count"": 2}, {""year"": 2017, ""cited_by_count"": 3}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 4}, {""year"": 2014, ""cited_by_count"": 1}]"
https://openalex.org/W2125972037,"[{""year"": 2021, ""cited_by_count"": 2}, {""year"": 2018, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 1}]"
https://openalex.org/W2149782135,"[{""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 1}, {""year"": 2013, ""cited_by_count"": 2}, {""year"": 2012, ""cited_by_count"": 2}]"
https://openalex.org/W2112245269,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 1}, {""year"": 2013, ""cited_by_count"": 2}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W2145943327,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 2}, {""year"": 2020, ""cited_by_count"": 3}, {""year"": 2019, ""cited_by_count"": 8}, {""year"": 2018, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 9}, {""year"": 2016, ""cited_by_count"": 8}, {""year"": 2015, ""cited_by_count"": 16}, {""year"": 2014, ""cited_by_count"": 4}, {""year"": 2013, ""cited_by_count"": 7}]"
https://openalex.org/W2098844892,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 1}, {""year"": 2018, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 2}, {""year"": 2016, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 3}, {""year"": 2013, ""cited_by_count"": 4}]"
https://openalex.org/W2099095260,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 15}, {""year"": 2020, ""cited_by_count"": 9}, {""year"": 2019, ""cited_by_count"": 17}, {""year"": 2018, ""cited_by_count"": 11}, {""year"": 2017, ""cited_by_count"": 14}, {""year"": 2016, ""cited_by_count"": 22}, {""year"": 2015, ""cited_by_count"": 18}, {""year"": 2014, ""cited_by_count"": 10}, {""year"": 2013, ""cited_by_count"": 4}]"
https://openalex.org/W2118164131,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 5}, {""year"": 2020, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 5}, {""year"": 2018, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 3}, {""year"": 2013, ""cited_by_count"": 2}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W2164384659,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 5}, {""year"": 2019, ""cited_by_count"": 1}, {""year"": 2018, ""cited_by_count"": 2}, {""year"": 2017, ""cited_by_count"": 4}, {""year"": 2016, ""cited_by_count"": 3}, {""year"": 2015, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 4}]"
https://openalex.org/W2165418571,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 3}, {""year"": 2016, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 2}, {""year"": 2013, ""cited_by_count"": 1}]"
https://openalex.org/W2136928321,"[{""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 2}, {""year"": 2018, ""cited_by_count"": 3}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2014, ""cited_by_count"": 1}, {""year"": 2013, ""cited_by_count"": 1}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W2117614723,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 3}, {""year"": 2014, ""cited_by_count"": 6}, {""year"": 2013, ""cited_by_count"": 8}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W2098245519,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 5}, {""year"": 2019, ""cited_by_count"": 6}, {""year"": 2018, ""cited_by_count"": 10}, {""year"": 2016, ""cited_by_count"": 16}, {""year"": 2015, ""cited_by_count"": 28}, {""year"": 2014, ""cited_by_count"": 21}, {""year"": 2013, ""cited_by_count"": 8}]"
https://openalex.org/W2103405567,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 7}, {""year"": 2022, ""cited_by_count"": 8}, {""year"": 2021, ""cited_by_count"": 26}, {""year"": 2020, ""cited_by_count"": 24}, {""year"": 2019, ""cited_by_count"": 15}, {""year"": 2018, ""cited_by_count"": 9}, {""year"": 2017, ""cited_by_count"": 10}, {""year"": 2016, ""cited_by_count"": 10}, {""year"": 2015, ""cited_by_count"": 9}, {""year"": 2014, ""cited_by_count"": 8}, {""year"": 2013, ""cited_by_count"": 4}]"
https://openalex.org/W2120015880,"[{""year"": 2023, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 1}, {""year"": 2015, ""cited_by_count"": 2}, {""year"": 2014, ""cited_by_count"": 4}, {""year"": 2013, ""cited_by_count"": 2}]"
https://openalex.org/W2137396228,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 4}, {""year"": 2019, ""cited_by_count"": 5}, {""year"": 2018, ""cited_by_count"": 3}, {""year"": 2017, ""cited_by_count"": 5}, {""year"": 2016, ""cited_by_count"": 6}, {""year"": 2015, ""cited_by_count"": 3}, {""year"": 2014, ""cited_by_count"": 4}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W2294155285,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 16}, {""year"": 2020, ""cited_by_count"": 22}, {""year"": 2019, ""cited_by_count"": 33}, {""year"": 2018, ""cited_by_count"": 30}, {""year"": 2017, ""cited_by_count"": 63}, {""year"": 2016, ""cited_by_count"": 27}, {""year"": 2015, ""cited_by_count"": 27}, {""year"": 2014, ""cited_by_count"": 20}, {""year"": 2013, ""cited_by_count"": 12}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W3037374411,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 2}, {""year"": 2020, ""cited_by_count"": 1}, {""year"": 2018, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2013, ""cited_by_count"": 1}]"
https://openalex.org/W2136701549,"[{""year"": 2019, ""cited_by_count"": 2}, {""year"": 2017, ""cited_by_count"": 3}, {""year"": 2016, ""cited_by_count"": 1}, {""year"": 2015, ""cited_by_count"": 1}, {""year"": 2013, ""cited_by_count"": 1}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W2138002832,"[{""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 6}, {""year"": 2020, ""cited_by_count"": 3}, {""year"": 2019, ""cited_by_count"": 11}, {""year"": 2018, ""cited_by_count"": 7}, {""year"": 2017, ""cited_by_count"": 9}, {""year"": 2016, ""cited_by_count"": 14}, {""year"": 2015, ""cited_by_count"": 17}, {""year"": 2014, ""cited_by_count"": 14}, {""year"": 2013, ""cited_by_count"": 5}]"
https://openalex.org/W2137744864,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2017, ""cited_by_count"": 4}, {""year"": 2016, ""cited_by_count"": 1}, {""year"": 2015, ""cited_by_count"": 2}]"
https://openalex.org/W2141916831,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 3}, {""year"": 2015, ""cited_by_count"": 2}, {""year"": 2014, ""cited_by_count"": 1}, {""year"": 2013, ""cited_by_count"": 1}]"
https://openalex.org/W2112247540,"[{""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 2}, {""year"": 2014, ""cited_by_count"": 2}, {""year"": 2013, ""cited_by_count"": 2}]"
https://openalex.org/W2135596338,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 5}, {""year"": 2020, ""cited_by_count"": 10}, {""year"": 2019, ""cited_by_count"": 8}, {""year"": 2018, ""cited_by_count"": 11}, {""year"": 2017, ""cited_by_count"": 8}, {""year"": 2016, ""cited_by_count"": 7}, {""year"": 2015, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 6}, {""year"": 2013, ""cited_by_count"": 9}]"
https://openalex.org/W2154209155,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 3}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 2}, {""year"": 2014, ""cited_by_count"": 2}]"
https://openalex.org/W2097191079,"[{""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 2}, {""year"": 2018, ""cited_by_count"": 3}, {""year"": 2017, ""cited_by_count"": 9}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 3}, {""year"": 2014, ""cited_by_count"": 3}, {""year"": 2013, ""cited_by_count"": 4}]"
https://openalex.org/W2102871403,"[{""year"": 2018, ""cited_by_count"": 2}]"
https://openalex.org/W2103081739,"[{""year"": 2016, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 1}]"
https://openalex.org/W2127775068,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 7}, {""year"": 2020, ""cited_by_count"": 5}, {""year"": 2019, ""cited_by_count"": 8}, {""year"": 2018, ""cited_by_count"": 6}, {""year"": 2017, ""cited_by_count"": 18}, {""year"": 2016, ""cited_by_count"": 8}, {""year"": 2015, ""cited_by_count"": 8}, {""year"": 2014, ""cited_by_count"": 8}, {""year"": 2013, ""cited_by_count"": 1}]"
https://openalex.org/W2108456278,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 7}, {""year"": 2019, ""cited_by_count"": 5}, {""year"": 2018, ""cited_by_count"": 5}, {""year"": 2017, ""cited_by_count"": 6}, {""year"": 2016, ""cited_by_count"": 13}, {""year"": 2015, ""cited_by_count"": 13}, {""year"": 2014, ""cited_by_count"": 11}, {""year"": 2013, ""cited_by_count"": 7}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W2111087635,"[{""year"": 2023, ""cited_by_count"": 3}, {""year"": 2022, ""cited_by_count"": 7}, {""year"": 2021, ""cited_by_count"": 11}, {""year"": 2020, ""cited_by_count"": 10}, {""year"": 2019, ""cited_by_count"": 22}, {""year"": 2018, ""cited_by_count"": 25}, {""year"": 2017, ""cited_by_count"": 19}, {""year"": 2016, ""cited_by_count"": 19}, {""year"": 2015, ""cited_by_count"": 30}, {""year"": 2014, ""cited_by_count"": 20}, {""year"": 2013, ""cited_by_count"": 8}]"
https://openalex.org/W2164831377,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 10}, {""year"": 2022, ""cited_by_count"": 12}, {""year"": 2021, ""cited_by_count"": 15}, {""year"": 2020, ""cited_by_count"": 14}, {""year"": 2019, ""cited_by_count"": 10}, {""year"": 2018, ""cited_by_count"": 10}, {""year"": 2017, ""cited_by_count"": 5}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 4}, {""year"": 2014, ""cited_by_count"": 4}, {""year"": 2013, ""cited_by_count"": 4}]"
https://openalex.org/W2949908757,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2015, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 5}, {""year"": 2013, ""cited_by_count"": 5}]"
https://openalex.org/W2127151261,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 2}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 3}, {""year"": 2015, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 2}]"
https://openalex.org/W2117144403,"[{""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 3}, {""year"": 2019, ""cited_by_count"": 1}, {""year"": 2018, ""cited_by_count"": 2}, {""year"": 2017, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 2}, {""year"": 2014, ""cited_by_count"": 2}]"
https://openalex.org/W2111938016,"[{""year"": 2020, ""cited_by_count"": 1}, {""year"": 2015, ""cited_by_count"": 1}, {""year"": 2014, ""cited_by_count"": 1}, {""year"": 2013, ""cited_by_count"": 2}]"
https://openalex.org/W2101469999,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 1}, {""year"": 2018, ""cited_by_count"": 1}, {""year"": 2016, ""cited_by_count"": 3}, {""year"": 2014, ""cited_by_count"": 2}, {""year"": 2013, ""cited_by_count"": 2}, {""year"": 2012, ""cited_by_count"": 1}]"
